Mod:Item:MetaData, Localized Name
matteroverdrive:tritanium_boots, Tritanium Boots
matteroverdrive:rogue_android_part:0, Android Head
matteroverdrive:rogue_android_part:1, Android Arm
matteroverdrive:rogue_android_part:2, Android Leg
matteroverdrive:rogue_android_part:3, Android Torso
matteroverdrive:rogue_android_part:0, Android Head
matteroverdrive:rogue_android_part:1, Android Arm
matteroverdrive:rogue_android_part:2, Android Leg
matteroverdrive:rogue_android_part:3, Android Torso
matteroverdrive:tritanium_spine, Tritanium Spine
matteroverdrive:matter_scanner, Tricorder
matteroverdrive:pattern_drive, Isolinear Data Node
matteroverdrive:network_flash_drive, Network Isolinear Chip
matteroverdrive:upgrade:0, Upgrade Shell
matteroverdrive:upgrade:1, Speed Upgrade
matteroverdrive:upgrade:2, Power Upgrade
matteroverdrive:upgrade:3, Fail-Safe Upgrade
matteroverdrive:upgrade:4, Range Upgrade
matteroverdrive:upgrade:5, Power Storage Upgrade
matteroverdrive:upgrade:6, Hyper Speed Upgrade
matteroverdrive:upgrade:7, Matter Storage Upgrade
matteroverdrive:transport_flash_drive, Transporter Isolinear Chip
matteroverdrive:energy_pack, Energy Cell
matteroverdrive:data_pad, PADD - Personal Access Display Device
matteroverdrive:contract, Contract
matteroverdrive:portable_decomposer, Portable Decomposer
matteroverdrive:security_protocol, item.matteroverdrive.security_protocol.name
matteroverdrive:spacetime_equalizer, Antichroniton Field Generator
matteroverdrive:record_transformation, Music Disc
matteroverdrive:artifact, Unknown Artifact
matteroverdrive:trilithium_crystal, Pure Trilithium Crystal
matteroverdrive:quantum_fold_manipulator, Quantum Fold Manipulator
ironchest:iron_chest:0, Iron Chest
ironchest:iron_chest:1, Gold Chest
ironchest:iron_chest:2, Diamond Chest
ironchest:iron_chest:3, Copper Chest
ironchest:iron_chest:4, Silver Chest
ironchest:iron_chest:5, Crystal Chest
ironchest:iron_chest:6, Obsidian Chest
ironchest:iron_chest:7, DirtChest 9000!
ironchest:iron_shulker_box_white:0, White Iron Shulker Box
ironchest:iron_shulker_box_white:1, White Gold Shulker Box
ironchest:iron_shulker_box_white:2, White Diamond Shulker Box
ironchest:iron_shulker_box_white:3, White Copper Shulker Box
ironchest:iron_shulker_box_white:4, White Silver Shulker Box
ironchest:iron_shulker_box_white:5, White Crystal Shulker Box
ironchest:iron_shulker_box_white:6, White Obsidian Shulker Box
ironchest:iron_shulker_box_orange:0, Orange Iron Shulker Box
ironchest:iron_shulker_box_orange:1, Orange Gold Shulker Box
ironchest:iron_shulker_box_orange:2, Orange Diamond Shulker Box
ironchest:iron_shulker_box_orange:3, Orange Copper Shulker Box
ironchest:iron_shulker_box_orange:4, Orange Silver Shulker Box
ironchest:iron_shulker_box_orange:5, Orange Crystal Shulker Box
ironchest:iron_shulker_box_orange:6, Orange Obsidian Shulker Box
ironchest:iron_shulker_box_magenta:0, Magenta Iron Shulker Box
ironchest:iron_shulker_box_magenta:1, Magenta Gold Shulker Box
ironchest:iron_shulker_box_magenta:2, Magenta Diamond Shulker Box
ironchest:iron_shulker_box_magenta:3, Magenta Copper Shulker Box
ironchest:iron_shulker_box_magenta:4, Magenta Silver Shulker Box
ironchest:iron_shulker_box_magenta:5, Magenta Crystal Shulker Box
ironchest:iron_shulker_box_magenta:6, Magenta Obsidian Shulker Box
ironchest:iron_shulker_box_light_blue:0, Light Blue Iron Shulker Box
ironchest:iron_shulker_box_light_blue:1, Light Blue Gold Shulker Box
ironchest:iron_shulker_box_light_blue:2, Light Blue Diamond Shulker Box
ironchest:iron_shulker_box_light_blue:3, Light Blue Copper Shulker Box
ironchest:iron_shulker_box_light_blue:4, Light Blue Silver Shulker Box
ironchest:iron_shulker_box_light_blue:5, Light Blue Crystal Shulker Box
ironchest:iron_shulker_box_light_blue:6, Light Blue Obsidian Shulker Box
ironchest:iron_shulker_box_yellow:0, Yellow Iron Shulker Box
ironchest:iron_shulker_box_yellow:1, Yellow Gold Shulker Box
ironchest:iron_shulker_box_yellow:2, Yellow Diamond Shulker Box
ironchest:iron_shulker_box_yellow:3, Yellow Copper Shulker Box
ironchest:iron_shulker_box_yellow:4, Yellow Silver Shulker Box
ironchest:iron_shulker_box_yellow:5, Yellow Crystal Shulker Box
ironchest:iron_shulker_box_yellow:6, Yellow Obsidian Shulker Box
ironchest:iron_shulker_box_lime:0, Lime Iron Shulker Box
ironchest:iron_shulker_box_lime:1, Lime Gold Shulker Box
ironchest:iron_shulker_box_lime:2, Lime Diamond Shulker Box
ironchest:iron_shulker_box_lime:3, Lime Copper Shulker Box
ironchest:iron_shulker_box_lime:4, Lime Silver Shulker Box
ironchest:iron_shulker_box_lime:5, Lime Crystal Shulker Box
ironchest:iron_shulker_box_lime:6, Lime Obsidian Shulker Box
ironchest:iron_shulker_box_pink:0, Pink Iron Shulker Box
ironchest:iron_shulker_box_pink:1, Pink Gold Shulker Box
ironchest:iron_shulker_box_pink:2, Pink Diamond Shulker Box
ironchest:iron_shulker_box_pink:3, Pink Copper Shulker Box
ironchest:iron_shulker_box_pink:4, Pink Silver Shulker Box
ironchest:iron_shulker_box_pink:5, Pink Crystal Shulker Box
ironchest:iron_shulker_box_pink:6, Pink Obsidian Shulker Box
ironchest:iron_shulker_box_gray:0, Gray Iron Shulker Box
ironchest:iron_shulker_box_gray:1, Gray Gold Shulker Box
ironchest:iron_shulker_box_gray:2, Gray Diamond Shulker Box
ironchest:iron_shulker_box_gray:3, Gray Copper Shulker Box
ironchest:iron_shulker_box_gray:4, Gray Silver Shulker Box
ironchest:iron_shulker_box_gray:5, Gray Crystal Shulker Box
ironchest:iron_shulker_box_gray:6, Gray Obsidian Shulker Box
ironchest:iron_shulker_box_silver:0, Light Gray Iron Shulker Box
ironchest:iron_shulker_box_silver:1, Light Gray Gold Shulker Box
ironchest:iron_shulker_box_silver:2, Light Gray Diamond Shulker Box
ironchest:iron_shulker_box_silver:3, Light Gray Copper Shulker Box
ironchest:iron_shulker_box_silver:4, Light Gray Silver Shulker Box
ironchest:iron_shulker_box_silver:5, Light Gray Crystal Shulker Box
ironchest:iron_shulker_box_silver:6, Light Gray Obsidian Shulker Box
ironchest:iron_shulker_box_cyan:0, Cyan Iron Shulker Box
ironchest:iron_shulker_box_cyan:1, Cyan Gold Shulker Box
ironchest:iron_shulker_box_cyan:2, Cyan Diamond Shulker Box
ironchest:iron_shulker_box_cyan:3, Cyan Copper Shulker Box
ironchest:iron_shulker_box_cyan:4, Cyan Silver Shulker Box
ironchest:iron_shulker_box_cyan:5, Cyan Crystal Shulker Box
ironchest:iron_shulker_box_cyan:6, Cyan Obsidian Shulker Box
ironchest:iron_shulker_box_purple:0, Purple Iron Shulker Box
ironchest:iron_shulker_box_purple:1, Purple Gold Shulker Box
ironchest:iron_shulker_box_purple:2, Purple Diamond Shulker Box
ironchest:iron_shulker_box_purple:3, Purple Copper Shulker Box
ironchest:iron_shulker_box_purple:4, Purple Silver Shulker Box
ironchest:iron_shulker_box_purple:5, Purple Crystal Shulker Box
ironchest:iron_shulker_box_purple:6, Purple Obsidian Shulker Box
ironchest:iron_shulker_box_blue:0, Blue Iron Shulker Box
ironchest:iron_shulker_box_blue:1, Blue Gold Shulker Box
ironchest:iron_shulker_box_blue:2, Blue Diamond Shulker Box
ironchest:iron_shulker_box_blue:3, Blue Copper Shulker Box
ironchest:iron_shulker_box_blue:4, Blue Silver Shulker Box
ironchest:iron_shulker_box_blue:5, Blue Crystal Shulker Box
ironchest:iron_shulker_box_blue:6, Blue Obsidian Shulker Box
ironchest:iron_shulker_box_brown:0, Brown Iron Shulker Box
ironchest:iron_shulker_box_brown:1, Brown Gold Shulker Box
ironchest:iron_shulker_box_brown:2, Brown Diamond Shulker Box
ironchest:iron_shulker_box_brown:3, Brown Copper Shulker Box
ironchest:iron_shulker_box_brown:4, Brown Silver Shulker Box
ironchest:iron_shulker_box_brown:5, Brown Crystal Shulker Box
ironchest:iron_shulker_box_brown:6, Brown Obsidian Shulker Box
ironchest:iron_shulker_box_green:0, Green Iron Shulker Box
ironchest:iron_shulker_box_green:1, Green Gold Shulker Box
ironchest:iron_shulker_box_green:2, Green Diamond Shulker Box
ironchest:iron_shulker_box_green:3, Green Copper Shulker Box
ironchest:iron_shulker_box_green:4, Green Silver Shulker Box
ironchest:iron_shulker_box_green:5, Green Crystal Shulker Box
ironchest:iron_shulker_box_green:6, Green Obsidian Shulker Box
ironchest:iron_shulker_box_red:0, Red Iron Shulker Box
ironchest:iron_shulker_box_red:1, Red Gold Shulker Box
ironchest:iron_shulker_box_red:2, Red Diamond Shulker Box
ironchest:iron_shulker_box_red:3, Red Copper Shulker Box
ironchest:iron_shulker_box_red:4, Red Silver Shulker Box
ironchest:iron_shulker_box_red:5, Red Crystal Shulker Box
ironchest:iron_shulker_box_red:6, Red Obsidian Shulker Box
ironchest:iron_shulker_box_black:0, Black Iron Shulker Box
ironchest:iron_shulker_box_black:1, Black Gold Shulker Box
ironchest:iron_shulker_box_black:2, Black Diamond Shulker Box
ironchest:iron_shulker_box_black:3, Black Copper Shulker Box
ironchest:iron_shulker_box_black:4, Black Silver Shulker Box
ironchest:iron_shulker_box_black:5, Black Crystal Shulker Box
ironchest:iron_shulker_box_black:6, Black Obsidian Shulker Box
ironchest:iron_gold_chest_upgrade, Iron to Gold Chest Upgrade
ironchest:gold_diamond_chest_upgrade, Gold to Diamond Chest Upgrade
ironchest:copper_silver_chest_upgrade, Copper to Silver Chest Upgrade
ironchest:silver_gold_chest_upgrade, Silver to Gold Chest Upgrade
ironchest:copper_iron_chest_upgrade, Copper to Iron Chest Upgrade
ironchest:diamond_crystal_chest_upgrade, Diamond to Crystal Chest Upgrade
ironchest:wood_iron_chest_upgrade, Wood to Iron Chest Upgrade
ironchest:wood_copper_chest_upgrade, Wood to Copper Chest Upgrade
ironchest:diamond_obsidian_chest_upgrade, Diamond to Obsidian Chest Upgrade
ironchest:iron_gold_shulker_upgrade, Iron to Gold Shulker Box Upgrade
ironchest:gold_diamond_shulker_upgrade, Gold to Diamond Shulker Box Upgrade
ironchest:copper_silver_shulker_upgrade, Copper to Silver Shulker Box Upgrade
ironchest:silver_gold_shulker_upgrade, Silver to Gold Shulker Box Upgrade
ironchest:copper_iron_shulker_upgrade, Copper to Iron Shulker Box Upgrade
ironchest:diamond_crystal_shulker_upgrade, Diamond to Crystal Shulker Box Upgrade
ironchest:vanilla_iron_shulker_upgrade, Vanilla to Iron Shulker Box Upgrade
ironchest:vanilla_copper_shulker_upgrade, Vanilla to Copper Shulker Box Upgrade
ironchest:diamond_obsidian_shulker_upgrade, Diamond to Obsidian Shulker Box Upgrade
levelup2:respecbook, Book of Specialization Change
levelup2:skillbook, Skill Book
littletiles:hammer:0, Little Hammer
littletiles:recipeadvanced:0, Little Blueprint
littletiles:saw, Little Saw
littletiles:container, Little Bag
littletiles:wrench, Little Wrench
littletiles:screwdriver:0, Little Screwdriver
littletiles:chisel:0, Little Chisel
littletiles:colortube:0, Little Paint Brush
littletiles:grabber:0, Little Glove
littletiles:premade:0, Little Workbench
littletiles:premade:0, Little Importer
littletiles:premade:0, Little Exporter
littletiles:premade:0, Particle Emitter
littletiles:premade:0, Blank-o-matic
littletiles:premade:0, Single Cable (1-bit)
littletiles:premade:0, Single Cable (4-bit)
littletiles:premade:0, Single Cable (16-bit)
littletiles:premade:0, Single Output (1-bit)
littletiles:premade:0, Single Output (4-bit)
littletiles:premade:0, Single Output (16-bit)
littletiles:premade:0, Single Input (1-bit)
littletiles:premade:0, Single Input (4-bit)
littletiles:premade:0, Single Input (16-bit)
littletiles:premade:0, Signal Display (16 bit)
littletiles:premade:0, Structure Builder
littletiles:ltstorageblocktile, Little Storage Block
littletiles:ltcoloredblock:0, Dyeable Clean
littletiles:ltcoloredblock:1, Dyeable Floor
littletiles:ltcoloredblock:2, Dyeable Grainy Big
littletiles:ltcoloredblock:3, Dyeable Grainy
littletiles:ltcoloredblock:4, Dyeable Grainy Low
littletiles:ltcoloredblock:5, Dyeable Brick
littletiles:ltcoloredblock:6, Dyeable Bordered
littletiles:ltcoloredblock:7, Dyeable Brick Big
littletiles:ltcoloredblock:8, Dyeable Chiseled
littletiles:ltcoloredblock:9, Dyeable Broken Brick Big
littletiles:ltcoloredblock:10, Dyeable Clay
littletiles:ltcoloredblock:12, Lava Block
littletiles:ltcoloredblock:13, Dyeable Strips
littletiles:ltcoloredblock:14, White Lava Block
littletiles:ltcoloredblock2:0, Dyeable Gravel
littletiles:ltcoloredblock2:1, Dyeable Sand
littletiles:ltcoloredblock2:2, Dyeable Stone
littletiles:ltcoloredblock2:3, Dyeable Cork
littletiles:ltcoloredblock2:4, White Opaque Water
littletiles:lttransparentcoloredblock:5, Water
littletiles:lttransparentcoloredblock:6, White Water
littletiles:ltsinglecable, tile.ltsinglecable.name
littletiles:ltinput, tile.ltinput.name
littletiles:ltoutput, tile.ltoutput.name
littletiles:signal_converter, Signal Converter
immersivetech:connectors, tile.immersivetech.connectors.name
immersivetech:metal_trash:0, Trash Can
immersivetech:metal_trash:1, Fluid Trash Can
immersivetech:metal_trash:2, Energy Trash Can
immersivetech:metal_barrel:0, Creative Metal Barrel
immersivetech:metal_barrel:1, Open Metal Barrel
immersivetech:metal_barrel:2, Steel Metal Barrel
immersivetech:valve:0, Fluid Valve
immersivetech:valve:1, Load Controller
immersivetech:valve:2, Stack Limiter
immersivetech:metal_device, tile.immersivetech.metal_device.name
immersivetech:stone_decoration, tile.immersivetech.stone_decoration.name
immersivetech:stone_decoration_slab, tile.immersivetech.stone_decoration_slab.name
immersivetech:wooden_crate, tile.immersivetech.wooden_crate.name
immersivetech:material:0, Salt
mcwbridges:iron_platform, Iron Plate
mcwbridges:iron_rod, Iron Rod
mcwbridges:iron_armrest, Iron Armrest
mcwbridges:most1, Iron Bridge Middle
mcwbridges:most2, Iron Bridge End
mcwbridges:oak_log_bridge_middle, Oak Bridge Middle
mcwbridges:oak_log_bridge_end, Oak Bridge End
mcwbridges:birch_log_bridge_end, Birch Bridge End
mcwbridges:birch_log_bridge_middle, Birch Bridge Middle
mcwbridges:acacia_log_bridge_end, Acacia Bridge End
mcwbridges:acacia_log_bridge_middle, Acacia Bridge Middle
mcwbridges:spruce_log_bridge_end, Spruce Bridge End
mcwbridges:spruce_log_bridge_middle, Spruce Bridge Middle
mcwbridges:jungle_log_bridge_end, Jungle Bridge End
mcwbridges:jungle_log_bridge_middle, Jungle Bridge Middle
mcwbridges:dark_oak_log_bridge_end, Dark Oak Bridge End
mcwbridges:dark_oak_log_bridge_middle, Dark Oak Bridge Middle
mcwbridges:rope_oak_bridge, Rope Oak Bridge
mcwbridges:rope_oak_bridge_end, Rope Oak Bridge End
mcwbridges:rope_birch_bridge, Rope Birch Bridge
mcwbridges:rope_birch_bridge_end, Rope Birch Bridge End
mcwbridges:rope_spruce_bridge, Rope Spruce Bridge
mcwbridges:rope_spruce_bridge_end, Rope Spruce Bridge End
mcwbridges:rope_jungle_bridge, Rope Jungle Bridge
mcwbridges:rope_jungle_bridge_end, Rope Jungle Bridge End
mcwbridges:rope_acacia_bridge, Rope Acacia Bridge
mcwbridges:rope_acacia_bridge_end, Rope Acacia Bridge End
mcwbridges:rope_dark_oak_bridge, Rope Dark Oak Bridge
mcwbridges:rope_dark_oak_bridge_end, Rope Dark Oak Bridge End
mcwbridges:stone_brick_bridge, Stone Brick Bridge
mcwbridges:stone_brick_bridge_end, Stone Brick Bridge End
mcwbridges:brick_bridge, Brick Bridge
mcwbridges:brick_bridge_end, Brick Bridge End
mcwbridges:sandstone_bridge, Sandstone Bridge
mcwbridges:sandstone_bridge_end, Sandstone Bridge End
mcwbridges:orange_sandstone_bridge, Red Sandstone Bridge
mcwbridges:orange_sandstone_bridge_end, Red Sandstone Bridge End
mcwbridges:oak_rail_bridge, Oak Rail Bridge
mcwbridges:oak_rail_bridge_powered, Powered Oak Rail Bridge
mcwbridges:spruce_rail_bridge, Spruce Rail Bridge
mcwbridges:spruce_rail_bridge_powered, Powered Spruce Rail Bridge
mcwbridges:birch_rail_bridge, Birch Rail Bridge
mcwbridges:birch_rail_bridge_powered, Powered Birch Rail Bridge
mcwbridges:jungle_rail_bridge, Jungle Rail Bridge
mcwbridges:jungle_rail_bridge_powered, Powered Jungle Rail Bridge
mcwbridges:acacia_rail_bridge, Acacia Rail Bridge
mcwbridges:acacia_rail_bridge_powered, Powered Acacia Rail Bridge
mcwbridges:dark_oak_rail_bridge, Dark Oak Rail Bridge
mcwbridges:dark_oak_rail_bridge_powered, Powered Dark Oak Rail Bridge
mcwbridges:bamboo_bridge, Bamboo Bridge
mcwdoors:print_oak, Oak Door Print
mcwdoors:print_spruce, Spruce Door Print
mcwdoors:print_birch, Birch Door Print
mcwdoors:print_jungle, Jungle Door Print
mcwdoors:print_acacia, Acacia Door Print
mcwdoors:print_dark_oak, Dark Oak Door Print
mcwdoors:oak_japanese_door, Oak Shoji Door
mcwdoors:spruce_japanese_door, Spruce Shoji Door
mcwdoors:birch_japanese_door, Birch Shoji Door
mcwdoors:jungle_japanese_door, Jungle Shoji Door
mcwdoors:acacia_japanese_door, Acacia Shoji Door
mcwdoors:dark_oak_japanese_door, Dark Oak Shoji Door
mcwdoors:oak_japanese2_door, Oak Shoji Whole Door
mcwdoors:spruce_japanese2_door, Spruce Shoji Whole Door
mcwdoors:birch_japanese2_door, Birch Shoji Whole Door
mcwdoors:jungle_japanese2_door, Jungle Shoji Whole Door
mcwdoors:acacia_japanese2_door, Acacia Shoji Whole Door
mcwdoors:dark_oak_japanese2_door, Dark Oak Shoji Whole Door
mcwdoors:oak_barn_door, Oak Barn Door
mcwdoors:spruce_barn_door, Spruce Barn Door
mcwdoors:birch_barn_door, Birch Barn Door
mcwdoors:jungle_barn_door, Jungle Barn Door
mcwdoors:acacia_barn_door, Acacia Barn Door
mcwdoors:dark_oak_barn_door, Dark Oak Barn Door
mcwdoors:oak_barn_glass_door, Oak Barn Glassed Door
mcwdoors:spruce_barn_glass_door, Spruce Barn Glassed Door
mcwdoors:birch_barn_glass_door, Birch Barn Glassed Door
mcwdoors:jungle_barn_glass_door, Jungle Barn Glassed Door
mcwdoors:acacia_barn_glass_door, Acacia Barn Glassed Door
mcwdoors:dark_oak_barn_glass_door, Dark Oak Barn Glassed Door
mcwdoors:oak_modern_door, Oak Oak Modern Door
mcwdoors:spruce_modern_door, Spruce Oak Modern Door
mcwdoors:birch_modern_door, Birch Oak Modern Door
mcwdoors:jungle_modern_door, Jungle Oak Modern Door
mcwdoors:acacia_modern_door, Acacia Oak Modern Door
mcwdoors:dark_oak_modern_door, Dark Oak Modern Door
mcwdoors:oak_cottage_door, Oak Cottage Door
mcwdoors:birch_cottage_door, Birch Cottage Door
mcwdoors:jungle_cottage_door, Jungle Cottage Door
mcwdoors:acacia_cottage_door, Acacia Cottage Door
mcwdoors:dark_oak_cottage_door, Dark Oak Cottage Door
mcwdoors:spruce_classic_door, Spruce Classic Door
mcwdoors:birch_classic_door, Birch Classic Door
mcwdoors:jungle_classic_door, Jungle Classic Door
mcwdoors:acacia_classic_door, Acacia Classic Door
mcwdoors:dark_oak_classic_door, Dark Oak Classic Door
mcwdoors:oak_beach_door, Oak Beach Door
mcwdoors:spruce_beach_door, Spruce Beach Door
mcwdoors:birch_beach_door, Birch Beach Door
mcwdoors:acacia_beach_door, Acacia Beach Door
mcwdoors:dark_oak_beach_door, Dark Oak Beach Door
mcwdoors:oak_paper_door, Oak Paper Door
mcwdoors:spruce_paper_door, Spruce Paper Door
mcwdoors:jungle_paper_door, Jungle Paper Door
mcwdoors:acacia_paper_door, Acacia Paper Door
mcwdoors:dark_oak_paper_door, Dark Oak Paper Door
